danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album_name,artist_name
0.527,0.88,7,-6.977,1,0.0364,0.0387,0.0,0.159,0.869,90.089,audio_features,3NbnuZ27ZmUqspAVnGfHOu,spotify:track:3NbnuZ27ZmUqspAVnGfHOu,https://api.spotify.com/v1/tracks/3NbnuZ27ZmUqspAVnGfHOu,https://api.spotify.com/v1/audio-analysis/3NbnuZ27ZmUqspAVnGfHOu,140400,4,I Feel Fine - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.555,0.855,9,-5.883,1,0.0683,0.0647,0.0,0.4,0.677,123.343,audio_features,76mwkosKfiwvEy9hLHqJAX,spotify:track:76mwkosKfiwvEy9hLHqJAX,https://api.spotify.com/v1/tracks/76mwkosKfiwvEy9hLHqJAX,https://api.spotify.com/v1/audio-analysis/76mwkosKfiwvEy9hLHqJAX,191080,4,Ticket To Ride - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.518,0.182,5,-10.621,1,0.0281,0.865,0.0,0.1,0.296,96.529,audio_features,5u02N7tBZT9ckaUcbcgkZa,spotify:track:5u02N7tBZT9ckaUcbcgkZa,https://api.spotify.com/v1/tracks/5u02N7tBZT9ckaUcbcgkZa,https://api.spotify.com/v1/audio-analysis/5u02N7tBZT9ckaUcbcgkZa,124427,4,Yesterday - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.578,0.715,6,-7.3,0,0.0363,0.431,0.0,0.121,0.815,94.958,audio_features,0bGiTPrxCIFs7lZS9knvRS,spotify:track:0bGiTPrxCIFs7lZS9knvRS,https://api.spotify.com/v1/tracks/0bGiTPrxCIFs7lZS9knvRS,https://api.spotify.com/v1/audio-analysis/0bGiTPrxCIFs7lZS9knvRS,139600,4,Help! - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.37,0.374,7,-9.557,1,0.0294,0.385,0.0,0.135,0.41,184.304,audio_features,7HeVQBucviBGrBtRyWoCDH,spotify:track:7HeVQBucviBGrBtRyWoCDH,https://api.spotify.com/v1/tracks/7HeVQBucviBGrBtRyWoCDH,https://api.spotify.com/v1/audio-analysis/7HeVQBucviBGrBtRyWoCDH,131387,3,You've Got To Hide Your Love Away - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.409,0.693,2,-7.314,1,0.0309,0.0262,0.0,0.129,0.522,106.026,audio_features,5g4XkGje1MTzjWz8B5mI5i,spotify:track:5g4XkGje1MTzjWz8B5mI5i,https://api.spotify.com/v1/tracks/5g4XkGje1MTzjWz8B5mI5i,https://api.spotify.com/v1/audio-analysis/5g4XkGje1MTzjWz8B5mI5i,136107,4,We Can Work It Out - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.576,0.904,6,-5.99,0,0.0346,0.0875,2.36e-06,0.103,0.776,137.605,audio_features,1YrtoC1dvKbr5F05dFxUDa,spotify:track:1YrtoC1dvKbr5F05dFxUDa,https://api.spotify.com/v1/tracks/1YrtoC1dvKbr5F05dFxUDa,https://api.spotify.com/v1/audio-analysis/1YrtoC1dvKbr5F05dFxUDa,169507,4,Day Tripper - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.734,0.679,7,-7.266,1,0.0322,0.00626,5.25e-06,0.206,0.881,122.498,audio_features,63WdZfK7rtG65yDhlVsBcb,spotify:track:63WdZfK7rtG65yDhlVsBcb,https://api.spotify.com/v1/tracks/63WdZfK7rtG65yDhlVsBcb,https://api.spotify.com/v1/audio-analysis/63WdZfK7rtG65yDhlVsBcb,148493,4,Drive My Car - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.435,0.401,9,-9.565,1,0.0343,0.234,3.94e-05,0.0955,0.651,176.855,audio_features,5ve5WY2v6gHzIbOWFwaE0f,spotify:track:5ve5WY2v6gHzIbOWFwaE0f,https://api.spotify.com/v1/tracks/5ve5WY2v6gHzIbOWFwaE0f,https://api.spotify.com/v1/audio-analysis/5ve5WY2v6gHzIbOWFwaE0f,125587,3,Norwegian Wood (This Bird Has Flown) - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.54,0.629,4,-8.953,1,0.0669,0.00394,0.0,0.111,0.753,121.365,audio_features,6kSD6SG8tkNLTaBP2b43Wq,spotify:track:6kSD6SG8tkNLTaBP2b43Wq,https://api.spotify.com/v1/tracks/6kSD6SG8tkNLTaBP2b43Wq,https://api.spotify.com/v1/audio-analysis/6kSD6SG8tkNLTaBP2b43Wq,164267,4,Nowhere Man - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.587,0.387,5,-10.198,0,0.0464,0.62,0.0,0.104,0.624,115.133,audio_features,3ZALSaLOyv8D7fqbpmXlAY,spotify:track:3ZALSaLOyv8D7fqbpmXlAY,https://api.spotify.com/v1/tracks/3ZALSaLOyv8D7fqbpmXlAY,https://api.spotify.com/v1/audio-analysis/3ZALSaLOyv8D7fqbpmXlAY,162387,4,Michelle - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.704,0.486,9,-7.955,1,0.0313,0.704,0.0,0.105,0.498,103.148,audio_features,6QIuTKc3HWxN35oQZOkL8k,spotify:track:6QIuTKc3HWxN35oQZOkL8k,https://api.spotify.com/v1/tracks/6QIuTKc3HWxN35oQZOkL8k,https://api.spotify.com/v1/audio-analysis/6QIuTKc3HWxN35oQZOkL8k,147200,4,In My Life - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.473,0.868,9,-5.698,1,0.0339,0.000727,0.0,0.133,0.771,127.481,audio_features,1UdMuTnnRm4wAnFhKay3Xc,spotify:track:1UdMuTnnRm4wAnFhKay3Xc,https://api.spotify.com/v1/tracks/1UdMuTnnRm4wAnFhKay3Xc,https://api.spotify.com/v1/audio-analysis/1UdMuTnnRm4wAnFhKay3Xc,143880,4,If I Needed Someone - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.66,0.391,5,-9.869,0,0.0333,0.699,0.0,0.189,0.684,96.591,audio_features,1DBR2OSwXTbjXeRsszp9v6,spotify:track:1DBR2OSwXTbjXeRsszp9v6,https://api.spotify.com/v1/tracks/1DBR2OSwXTbjXeRsszp9v6,https://api.spotify.com/v1/audio-analysis/1DBR2OSwXTbjXeRsszp9v6,151440,4,Girl - 2023 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.499,0.83,7,-6.869,1,0.083,0.0368,2.32e-06,0.244,0.787,78.527,audio_features,0u4Fzy1lOdhIMQW3iibRfT,spotify:track:0u4Fzy1lOdhIMQW3iibRfT,https://api.spotify.com/v1/tracks/0u4Fzy1lOdhIMQW3iibRfT,https://api.spotify.com/v1/audio-analysis/0u4Fzy1lOdhIMQW3iibRfT,139227,4,Paperback Writer - 2022 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.636,0.265,4,-8.837,0,0.0474,0.825,0.0,0.35,0.749,137.727,audio_features,1xcP3A3KSOcbR01iv0oD7H,spotify:track:1xcP3A3KSOcbR01iv0oD7H,https://api.spotify.com/v1/tracks/1xcP3A3KSOcbR01iv0oD7H,https://api.spotify.com/v1/audio-analysis/1xcP3A3KSOcbR01iv0oD7H,128120,4,Eleanor Rigby - 2022 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.599,0.518,1,-9.63,1,0.0352,0.365,0.0,0.145,0.766,111.098,audio_features,3xbKxVoEsMmMl6BF1L5Rph,spotify:track:3xbKxVoEsMmMl6BF1L5Rph,https://api.spotify.com/v1/tracks/3xbKxVoEsMmMl6BF1L5Rph,https://api.spotify.com/v1/audio-analysis/3xbKxVoEsMmMl6BF1L5Rph,158840,4,Yellow Submarine - 2022 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.518,0.731,7,-7.796,1,0.123,0.0038,0.0,0.686,0.68,133.548,audio_features,4j2qqXrApwG8husuKLgopD,spotify:track:4j2qqXrApwG8husuKLgopD,https://api.spotify.com/v1/tracks/4j2qqXrApwG8husuKLgopD,https://api.spotify.com/v1/audio-analysis/4j2qqXrApwG8husuKLgopD,158267,4,Taxman - 2022 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.532,0.591,7,-7.296,1,0.0332,0.207,2.83e-05,0.0976,0.665,136.857,audio_features,6gJWjLemisO1rkZA0Gvxuz,spotify:track:6gJWjLemisO1rkZA0Gvxuz,https://api.spotify.com/v1/tracks/6gJWjLemisO1rkZA0Gvxuz,https://api.spotify.com/v1/audio-analysis/6gJWjLemisO1rkZA0Gvxuz,147493,4,Got To Get You Into My Life - 2022 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.561,0.455,11,-9.193,1,0.0287,0.1,0.0,0.305,0.648,103.465,audio_features,5qxlyA8r2Hi5tQwBr6ikWP,spotify:track:5qxlyA8r2Hi5tQwBr6ikWP,https://api.spotify.com/v1/tracks/5qxlyA8r2Hi5tQwBr6ikWP,https://api.spotify.com/v1/audio-analysis/5qxlyA8r2Hi5tQwBr6ikWP,178587,4,I'm Only Sleeping - 2022 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.553,0.269,7,-11.96,1,0.0277,0.884,1.88e-05,0.117,0.402,82.882,audio_features,4E8rZD1xKIbof0vUkyHJLn,spotify:track:4E8rZD1xKIbof0vUkyHJLn,https://api.spotify.com/v1/tracks/4E8rZD1xKIbof0vUkyHJLn,https://api.spotify.com/v1/audio-analysis/4E8rZD1xKIbof0vUkyHJLn,144027,4,"Here, There And Everywhere - 2022 Mix",The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.277,0.635,5,-7.134,1,0.0413,3.77e-05,1.56e-05,0.307,0.0397,127.042,audio_features,4MIJimOnq6Xb75YPdkYoOe,spotify:track:4MIJimOnq6Xb75YPdkYoOe,https://api.spotify.com/v1/tracks/4MIJimOnq6Xb75YPdkYoOe,https://api.spotify.com/v1/audio-analysis/4MIJimOnq6Xb75YPdkYoOe,177627,4,Tomorrow Never Knows - 2022 Mix,The Beatles 1962 – 1966 (2023 Edition),The Beatles
0.484,0.771,7,-6.151,1,0.13,0.00225,0.0,0.718,0.679,133.603,audio_features,1u2yF3CsOvVOMP82AgP2gJ,spotify:track:1u2yF3CsOvVOMP82AgP2gJ,https://api.spotify.com/v1/tracks/1u2yF3CsOvVOMP82AgP2gJ,https://api.spotify.com/v1/audio-analysis/1u2yF3CsOvVOMP82AgP2gJ,158267,4,Taxman - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.606,0.304,0,-7.485,1,0.0414,0.853,0.0,0.34,0.808,137.891,audio_features,1Oo6F5Dn1s8hrUDUQuoCqB,spotify:track:1Oo6F5Dn1s8hrUDUQuoCqB,https://api.spotify.com/v1/tracks/1Oo6F5Dn1s8hrUDUQuoCqB,https://api.spotify.com/v1/audio-analysis/1Oo6F5Dn1s8hrUDUQuoCqB,126467,4,Eleanor Rigby - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.559,0.479,11,-7.89,1,0.0281,0.0944,0.0,0.269,0.658,103.392,audio_features,7sNSyrCw3F7qnMpl938JUZ,spotify:track:7sNSyrCw3F7qnMpl938JUZ,https://api.spotify.com/v1/tracks/7sNSyrCw3F7qnMpl938JUZ,https://api.spotify.com/v1/audio-analysis/7sNSyrCw3F7qnMpl938JUZ,180320,4,I'm Only Sleeping - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.46,0.6,5,-9.108,1,0.0472,0.706,4.25e-05,0.063,0.679,124.21,audio_features,0NT88kD8fIXuwBOuXlPcmx,spotify:track:0NT88kD8fIXuwBOuXlPcmx,https://api.spotify.com/v1/tracks/0NT88kD8fIXuwBOuXlPcmx,https://api.spotify.com/v1/audio-analysis/0NT88kD8fIXuwBOuXlPcmx,179867,4,Love You To - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.345,0.304,7,-9.477,1,0.0297,0.87,3.14e-05,0.116,0.425,164.568,audio_features,47gNXRKcBJxu6bOvmyUroI,spotify:track:47gNXRKcBJxu6bOvmyUroI,https://api.spotify.com/v1/tracks/47gNXRKcBJxu6bOvmyUroI,https://api.spotify.com/v1/audio-analysis/47gNXRKcBJxu6bOvmyUroI,144907,4,"Here, There And Everywhere - 2022 Mix",Revolver (Super Deluxe),The Beatles
0.623,0.573,1,-8.421,1,0.0317,0.391,0.0,0.118,0.794,111.374,audio_features,2ClyE7EHo64kkl0HKwdL3i,spotify:track:2ClyE7EHo64kkl0HKwdL3i,https://api.spotify.com/v1/tracks/2ClyE7EHo64kkl0HKwdL3i,https://api.spotify.com/v1/audio-analysis/2ClyE7EHo64kkl0HKwdL3i,158827,4,Yellow Submarine - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.397,0.886,3,-6.409,1,0.0518,0.0515,0.000157,0.47,0.785,106.066,audio_features,7BPRbnF4rPWtanG6hpRSWT,spotify:track:7BPRbnF4rPWtanG6hpRSWT,https://api.spotify.com/v1/tracks/7BPRbnF4rPWtanG6hpRSWT,https://api.spotify.com/v1/audio-analysis/7BPRbnF4rPWtanG6hpRSWT,156093,4,She Said She Said - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.787,0.552,4,-7.15,1,0.0436,0.605,0.0,0.107,0.746,117.169,audio_features,6MFGQhBwQIACyGGBtmbhC3,spotify:track:6MFGQhBwQIACyGGBtmbhC3,https://api.spotify.com/v1/tracks/6MFGQhBwQIACyGGBtmbhC3,https://api.spotify.com/v1/audio-analysis/6MFGQhBwQIACyGGBtmbhC3,129213,3,Good Day Sunshine - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.543,0.801,4,-5.589,1,0.0288,0.00389,0.732,0.262,0.969,132.625,audio_features,4P3VPAvME1i9qVk0MIubTa,spotify:track:4P3VPAvME1i9qVk0MIubTa,https://api.spotify.com/v1/tracks/4P3VPAvME1i9qVk0MIubTa,https://api.spotify.com/v1/audio-analysis/4P3VPAvME1i9qVk0MIubTa,120533,4,And Your Bird Can Sing - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.433,0.535,1,-8.197,0,0.0289,0.808,0.0,0.136,0.751,81.896,audio_features,6aVssog265SY3b7EuhLDPf,spotify:track:6aVssog265SY3b7EuhLDPf,https://api.spotify.com/v1/tracks/6aVssog265SY3b7EuhLDPf,https://api.spotify.com/v1/audio-analysis/6aVssog265SY3b7EuhLDPf,119800,4,For No One - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.41,0.718,4,-6.981,1,0.0482,0.0531,0.398,0.132,0.562,164.542,audio_features,1umzslyJ3pAk8dfQSmopbf,spotify:track:1umzslyJ3pAk8dfQSmopbf,https://api.spotify.com/v1/tracks/1umzslyJ3pAk8dfQSmopbf,https://api.spotify.com/v1/audio-analysis/1umzslyJ3pAk8dfQSmopbf,134413,4,Doctor Robert - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.512,0.59,9,-8.351,1,0.0333,0.0972,0.0,0.271,0.437,126.833,audio_features,6qBlZMIYjIe1VFMcMYqBaq,spotify:track:6qBlZMIYjIe1VFMcMYqBaq,https://api.spotify.com/v1/tracks/6qBlZMIYjIe1VFMcMYqBaq,https://api.spotify.com/v1/audio-analysis/6qBlZMIYjIe1VFMcMYqBaq,147813,4,I Want To Tell You - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.526,0.629,0,-5.947,1,0.0309,0.221,7.92e-06,0.0742,0.645,136.555,audio_features,6LlIY8CP2T59E7ER705yrx,spotify:track:6LlIY8CP2T59E7ER705yrx,https://api.spotify.com/v1/tracks/6LlIY8CP2T59E7ER705yrx,https://api.spotify.com/v1/audio-analysis/6LlIY8CP2T59E7ER705yrx,149480,4,Got To Get You Into My Life - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.215,0.657,5,-5.909,1,0.0386,3.65e-05,2.97e-05,0.31,0.0381,91.033,audio_features,2JWP3EPVXHxnYatwaWkf08,spotify:track:2JWP3EPVXHxnYatwaWkf08,https://api.spotify.com/v1/tracks/2JWP3EPVXHxnYatwaWkf08,https://api.spotify.com/v1/audio-analysis/2JWP3EPVXHxnYatwaWkf08,177613,3,Tomorrow Never Knows - 2022 Mix,Revolver (Super Deluxe),The Beatles
0.426,0.815,0,-8.103,1,0.0912,0.0357,0.893,0.678,0.199,116.635,audio_features,7EmuX4xggBux5tRkiY7fFG,spotify:track:7EmuX4xggBux5tRkiY7fFG,https://api.spotify.com/v1/tracks/7EmuX4xggBux5tRkiY7fFG,https://api.spotify.com/v1/audio-analysis/7EmuX4xggBux5tRkiY7fFG,212880,4,Tomorrow Never Knows - Take 1,Revolver (Super Deluxe),The Beatles
0.306,0.71,5,-5.891,1,0.0466,0.00349,3.11e-06,0.112,0.205,124.478,audio_features,5XcOFZ3sAjaEfbO9XIL6cW,spotify:track:5XcOFZ3sAjaEfbO9XIL6cW,https://api.spotify.com/v1/tracks/5XcOFZ3sAjaEfbO9XIL6cW,https://api.spotify.com/v1/audio-analysis/5XcOFZ3sAjaEfbO9XIL6cW,185547,4,Tomorrow Never Knows - Mono Mix RM 11,Revolver (Super Deluxe),The Beatles
0.502,0.499,0,-12.446,1,0.0624,0.349,0.0,0.304,0.295,130.21,audio_features,19k48bmXJ4dTFl77JeOr1s,spotify:track:19k48bmXJ4dTFl77JeOr1s,https://api.spotify.com/v1/tracks/19k48bmXJ4dTFl77JeOr1s,https://api.spotify.com/v1/audio-analysis/19k48bmXJ4dTFl77JeOr1s,250107,4,Got To Get You Into My Life - First Version / Take 5,Revolver (Super Deluxe),The Beatles
0.527,0.702,7,-7.746,1,0.0433,0.142,0.00172,0.668,0.517,136.411,audio_features,7fuR1Ez3DQlgGG1Q5zjmwG,spotify:track:7fuR1Ez3DQlgGG1Q5zjmwG,https://api.spotify.com/v1/tracks/7fuR1Ez3DQlgGG1Q5zjmwG,https://api.spotify.com/v1/audio-analysis/7fuR1Ez3DQlgGG1Q5zjmwG,156173,4,Got To Get You Into My Life - Second Version / Unnumbered Mix,Revolver (Super Deluxe),The Beatles
0.538,0.503,0,-9.675,1,0.0269,0.00551,0.831,0.734,0.564,136.743,audio_features,3JLP2jBlQD16iWF6zsokF1,spotify:track:3JLP2jBlQD16iWF6zsokF1,https://api.spotify.com/v1/tracks/3JLP2jBlQD16iWF6zsokF1,https://api.spotify.com/v1/audio-analysis/3JLP2jBlQD16iWF6zsokF1,162627,4,Got To Get You Into My Life - Second Version / Take 8,Revolver (Super Deluxe),The Beatles
0.735,0.29,7,-10.909,1,0.0684,0.757,0.0,0.325,0.41,115.246,audio_features,3fdNlBpAa0om9JbV6WYOFG,spotify:track:3fdNlBpAa0om9JbV6WYOFG,https://api.spotify.com/v1/tracks/3fdNlBpAa0om9JbV6WYOFG,https://api.spotify.com/v1/audio-analysis/3fdNlBpAa0om9JbV6WYOFG,160440,4,Love You To - Take 1,Revolver (Super Deluxe),The Beatles
0.436,0.427,5,-10.149,1,0.0369,0.378,0.858,0.117,0.785,129.3,audio_features,0tF6zE8pq6MFwhDESJ1ErP,spotify:track:0tF6zE8pq6MFwhDESJ1ErP,https://api.spotify.com/v1/tracks/0tF6zE8pq6MFwhDESJ1ErP,https://api.spotify.com/v1/audio-analysis/0tF6zE8pq6MFwhDESJ1ErP,95240,4,Love You To - Unnumbered Rehearsal,Revolver (Super Deluxe),The Beatles
0.376,0.584,5,-8.816,1,0.0558,0.719,3e-06,0.0771,0.849,123.418,audio_features,1YXmPn03kniieZ9RbsXKvk,spotify:track:1YXmPn03kniieZ9RbsXKvk,https://api.spotify.com/v1/tracks/1YXmPn03kniieZ9RbsXKvk,https://api.spotify.com/v1/audio-analysis/1YXmPn03kniieZ9RbsXKvk,175493,4,Love You To - Take 7,Revolver (Super Deluxe),The Beatles
0.582,0.75,7,-8.905,1,0.151,0.301,0.265,0.532,0.618,78.735,audio_features,0oBM6Tjg1yyJkFonrYsqys,spotify:track:0oBM6Tjg1yyJkFonrYsqys,https://api.spotify.com/v1/tracks/0oBM6Tjg1yyJkFonrYsqys,https://api.spotify.com/v1/audio-analysis/0oBM6Tjg1yyJkFonrYsqys,218267,4,Paperback Writer - Takes 1 & 2 / Backing Track,Revolver (Super Deluxe),The Beatles
0.253,0.712,3,-8.318,1,0.0337,0.000176,0.858,0.289,0.704,130.546,audio_features,6JcEtABNOG9wchIW83VRGb,spotify:track:6JcEtABNOG9wchIW83VRGb,https://api.spotify.com/v1/tracks/6JcEtABNOG9wchIW83VRGb,https://api.spotify.com/v1/audio-analysis/6JcEtABNOG9wchIW83VRGb,158573,4,Rain - Take 5 / Actual Speed,Revolver (Super Deluxe),The Beatles
0.266,0.523,0,-8.34,1,0.0315,0.00041,0.682,0.0797,0.599,107.798,audio_features,7sPFt4yLSsNjPV3VmlSFej,spotify:track:7sPFt4yLSsNjPV3VmlSFej,https://api.spotify.com/v1/tracks/7sPFt4yLSsNjPV3VmlSFej,https://api.spotify.com/v1/audio-analysis/7sPFt4yLSsNjPV3VmlSFej,192787,4,Rain - Take 5 / Slowed Down For Master Tape,Revolver (Super Deluxe),The Beatles
0.497,0.567,4,-9.508,1,0.0362,0.139,0.0802,0.116,0.695,81.628,audio_features,5e2O3bLwat7CmaXg10CgOO,spotify:track:5e2O3bLwat7CmaXg10CgOO,https://api.spotify.com/v1/tracks/5e2O3bLwat7CmaXg10CgOO,https://api.spotify.com/v1/audio-analysis/5e2O3bLwat7CmaXg10CgOO,179680,4,Doctor Robert - Take 7,Revolver (Super Deluxe),The Beatles
0.391,0.718,2,-8.311,1,0.0343,0.000342,0.452,0.22,0.862,133.852,audio_features,6ipEhVjejqahnGucZ45zzG,spotify:track:6ipEhVjejqahnGucZ45zzG,https://api.spotify.com/v1/tracks/6ipEhVjejqahnGucZ45zzG,https://api.spotify.com/v1/audio-analysis/6ipEhVjejqahnGucZ45zzG,134627,4,And Your Bird Can Sing - First Version / Take 2,Revolver (Super Deluxe),The Beatles
0.378,0.607,2,-7.993,1,0.0381,0.00322,0.00544,0.523,0.737,133.977,audio_features,2dq1fSZrnjZeGGVwiV18Lq,spotify:track:2dq1fSZrnjZeGGVwiV18Lq,https://api.spotify.com/v1/tracks/2dq1fSZrnjZeGGVwiV18Lq,https://api.spotify.com/v1/audio-analysis/2dq1fSZrnjZeGGVwiV18Lq,143680,3,And Your Bird Can Sing - First Version / Take 2 / Giggling,Revolver (Super Deluxe),The Beatles
0.446,0.555,6,-9.855,0,0.0425,0.00151,5e-05,0.101,0.547,125.924,audio_features,6wPkP3U504M11fDbBtK5O5,spotify:track:6wPkP3U504M11fDbBtK5O5,https://api.spotify.com/v1/tracks/6wPkP3U504M11fDbBtK5O5,https://api.spotify.com/v1/audio-analysis/6wPkP3U504M11fDbBtK5O5,140093,4,And Your Bird Can Sing - Second Version / Take 5,Revolver (Super Deluxe),The Beatles
0.504,0.663,7,-7.419,1,0.06,0.0104,0.0,0.111,0.786,132.127,audio_features,53neUrmanNMnUy2dWnRjQi,spotify:track:53neUrmanNMnUy2dWnRjQi,https://api.spotify.com/v1/tracks/53neUrmanNMnUy2dWnRjQi,https://api.spotify.com/v1/audio-analysis/53neUrmanNMnUy2dWnRjQi,157760,4,Taxman - Take 11,Revolver (Super Deluxe),The Beatles
0.721,0.132,9,-12.32,0,0.118,0.871,0.206,0.294,0.265,103.522,audio_features,6rJp3kqNXNbJDufgH2E617,spotify:track:6rJp3kqNXNbJDufgH2E617,https://api.spotify.com/v1/tracks/6rJp3kqNXNbJDufgH2E617,https://api.spotify.com/v1/audio-analysis/6rJp3kqNXNbJDufgH2E617,48280,4,I’m Only Sleeping - Rehearsal Fragment,Revolver (Super Deluxe),The Beatles
0.581,0.346,3,-11.676,0,0.0506,0.511,2.36e-05,0.287,0.401,106.877,audio_features,0mWw8bJ64kgSYBgIFzfCnG,spotify:track:0mWw8bJ64kgSYBgIFzfCnG,https://api.spotify.com/v1/tracks/0mWw8bJ64kgSYBgIFzfCnG,https://api.spotify.com/v1/audio-analysis/0mWw8bJ64kgSYBgIFzfCnG,148093,4,I’m Only Sleeping - Take 2,Revolver (Super Deluxe),The Beatles
0.635,0.666,4,-7.439,0,0.0345,0.0257,0.852,0.112,0.599,126.989,audio_features,2OKP6ZY58Q0G2weotBZnzY,spotify:track:2OKP6ZY58Q0G2weotBZnzY,https://api.spotify.com/v1/tracks/2OKP6ZY58Q0G2weotBZnzY,https://api.spotify.com/v1/audio-analysis/2OKP6ZY58Q0G2weotBZnzY,163120,4,I’m Only Sleeping - Take 5,Revolver (Super Deluxe),The Beatles
0.525,0.466,8,-7.385,0,0.0327,0.175,1.56e-06,0.285,0.608,103.321,audio_features,40KYB3vaKx1b9261j2BfSv,spotify:track:40KYB3vaKx1b9261j2BfSv,https://api.spotify.com/v1/tracks/40KYB3vaKx1b9261j2BfSv,https://api.spotify.com/v1/audio-analysis/40KYB3vaKx1b9261j2BfSv,187307,4,I’m Only Sleeping - Mono Mix RM1,Revolver (Super Deluxe),The Beatles
0.608,0.177,4,-18.798,0,0.474,0.797,0.0,0.594,0.372,130.297,audio_features,3irItwzxTWhKkoNtZG8frw,spotify:track:3irItwzxTWhKkoNtZG8frw,https://api.spotify.com/v1/tracks/3irItwzxTWhKkoNtZG8frw,https://api.spotify.com/v1/audio-analysis/3irItwzxTWhKkoNtZG8frw,131760,4,Eleanor Rigby - Speech Before Take 2,Revolver (Super Deluxe),The Beatles
0.533,0.0987,0,-12.862,1,0.0824,0.944,0.785,0.127,0.421,137.932,audio_features,381u5SLnVhqDHbBFeW8wMS,spotify:track:381u5SLnVhqDHbBFeW8wMS,https://api.spotify.com/v1/tracks/381u5SLnVhqDHbBFeW8wMS,https://api.spotify.com/v1/audio-analysis/381u5SLnVhqDHbBFeW8wMS,140240,4,Eleanor Rigby - Take 2,Revolver (Super Deluxe),The Beatles
0.429,0.745,0,-9.724,1,0.0393,0.617,0.124,0.119,0.708,168.928,audio_features,5FyM0Cy6X2xIhySQYuxzm5,spotify:track:5FyM0Cy6X2xIhySQYuxzm5,https://api.spotify.com/v1/tracks/5FyM0Cy6X2xIhySQYuxzm5,https://api.spotify.com/v1/audio-analysis/5FyM0Cy6X2xIhySQYuxzm5,143613,4,For No One - Take 10 / Backing Track,Revolver (Super Deluxe),The Beatles
0.539,0.196,7,-16.677,1,0.0533,0.994,0.619,0.109,0.799,173.123,audio_features,5X5HVh2lDUfkUJLjkhavBL,spotify:track:5X5HVh2lDUfkUJLjkhavBL,https://api.spotify.com/v1/tracks/5X5HVh2lDUfkUJLjkhavBL,https://api.spotify.com/v1/audio-analysis/5X5HVh2lDUfkUJLjkhavBL,64933,3,Yellow Submarine - Songwriting Work Tape / Part 1,Revolver (Super Deluxe),The Beatles
0.434,0.245,1,-15.014,1,0.0672,0.994,0.023,0.127,0.202,83.967,audio_features,2Ad5OYsHgZtklrmHlX6EXr,spotify:track:2Ad5OYsHgZtklrmHlX6EXr,https://api.spotify.com/v1/tracks/2Ad5OYsHgZtklrmHlX6EXr,https://api.spotify.com/v1/audio-analysis/2Ad5OYsHgZtklrmHlX6EXr,282667,4,Yellow Submarine - Songwriting Work Tape / Part 2,Revolver (Super Deluxe),The Beatles
0.722,0.4,7,-9.841,1,0.0372,0.638,0.0,0.185,0.732,118.295,audio_features,7yBXC8hDr4OXd41N4T5Fxb,spotify:track:7yBXC8hDr4OXd41N4T5Fxb,https://api.spotify.com/v1/tracks/7yBXC8hDr4OXd41N4T5Fxb,https://api.spotify.com/v1/audio-analysis/7yBXC8hDr4OXd41N4T5Fxb,157347,4,Yellow Submarine - Take 4 Before Sound Effects,Revolver (Super Deluxe),The Beatles
